swi_issue_id,issue_name,Year,Quarter,lobbying_expenses
50,FCPA/Foreign Corrupt Practices Act,2021,3,31390395.78385506834
50,FCPA/Foreign Corrupt Practices Act,2022,2,32571207.06191962248
50,FCPA/Foreign Corrupt Practices Act,2023,1,30065352.00433435476
50,FCPA/Foreign Corrupt Practices Act,2023,4,31731027.94027719783
50,FCPA/Foreign Corrupt Practices Act,2024,3,28392301.06069693401
51,Drug Pricing,2010,1,22647402.92395280623
51,Drug Pricing,2010,4,23357096.27735339927
51,Drug Pricing,2011,3,23464887.19464268889
51,Drug Pricing,2012,2,25519442.35738728906
51,Drug Pricing,2013,1,23307798.69582471124
51,Drug Pricing,2013,4,25028253.12717270609
51,Drug Pricing,2014,3,23413320.70262536840
51,Drug Pricing,2015,2,23407154.01197740945
51,Drug Pricing,2016,1,23281582.80061236254
52,Drug Reimbursement,2023,4,68548235.41675313707
52,Drug Reimbursement,2024,3,68381198.42965896560
53,Drug Discount Programs,2010,4,23357096.27735339927
53,Drug Discount Programs,2011,3,23464887.19464268889
53,Drug Discount Programs,2012,2,25519442.35738728906
53,Drug Discount Programs,2013,1,23307798.69582471124
53,Drug Discount Programs,2013,4,25028253.12717270609
53,Drug Discount Programs,2014,3,23413320.70262536840
53,Drug Discount Programs,2015,2,23407154.01197740945
53,Drug Discount Programs,2016,1,23281582.80061236254
53,Drug Discount Programs,2016,4,23989124.71450184970
53,Drug Discount Programs,2017,3,22927431.00781001406
53,Drug Discount Programs,2018,2,24540085.17848869736
53,Drug Discount Programs,2019,1,29789617.36960228537
53,Drug Discount Programs,2019,4,28223339.83777634058
53,Drug Discount Programs,2020,3,27413817.79594818236
53,Drug Discount Programs,2021,2,25971200.57304768243
53,Drug Discount Programs,2022,1,30481894.24317334758
55,Biologics,2016,4,14010803.55655975303
55,Biologics,2017,3,13553386.23707305001
55,Biologics,2018,2,14966715.62124280883
55,Biologics,2019,1,16624610.57854165202
55,Biologics,2019,4,16419346.46268629824
55,Biologics,2020,3,16896961.06114573572
55,Biologics,2021,2,16343135.05541402971
55,Biologics,2022,1,20745544.37013334899
55,Biologics,2022,4,18559200.63747559644
55,Biologics,2023,3,20862792.51433817746
55,Biologics,2024,2,21224219.11035941112
56,Biogenerics,2010,3,13815920.54719527494
56,Biogenerics,2011,2,13114788.88453885821
56,Biogenerics,2012,1,15207971.82794243850
56,Biogenerics,2012,4,12512324.61038951538
56,Biogenerics,2013,3,13356195.52022390181
56,Biogenerics,2014,2,13871270.33564207793
56,Biogenerics,2015,1,14528000.53632960551
57,MRNA/MRNA Vaccines,2022,4,18559200.63747559644
57,MRNA/MRNA Vaccines,2023,3,20862792.51433817746
57,MRNA/MRNA Vaccines,2024,2,21224219.11035941112
58,Medicare Part D,2010,3,50736088.55262748386
58,Medicare Part D,2011,2,50050444.37335192769
58,Medicare Part D,2012,1,56694871.56895201929
58,Medicare Part D,2012,4,49537264.06353286223
58,Medicare Part D,2013,3,53479154.46948094476
58,Medicare Part D,2014,2,53328618.14768148677
58,Medicare Part D,2015,1,59328235.06496971239
58,Medicare Part D,2015,4,53140947.00742856957
58,Medicare Part D,2016,3,52643577.68252826186
58,Medicare Part D,2017,2,55797266.98941382486
58,Medicare Part D,2018,1,63197509.62935528378
58,Medicare Part D,2018,4,58292145.64555215880
50,FCPA/Foreign Corrupt Practices Act,2016,1,24992503.29530983125
50,FCPA/Foreign Corrupt Practices Act,2016,4,23042854.86374279168
50,FCPA/Foreign Corrupt Practices Act,2017,3,29180454.06960764587
50,FCPA/Foreign Corrupt Practices Act,2018,2,40401676.80658324158
50,FCPA/Foreign Corrupt Practices Act,2019,1,33441411.53621010964
50,FCPA/Foreign Corrupt Practices Act,2019,4,51992115.74569371712
50,FCPA/Foreign Corrupt Practices Act,2020,3,28916819.62055042125
50,FCPA/Foreign Corrupt Practices Act,2021,2,28707829.83770470696
50,FCPA/Foreign Corrupt Practices Act,2022,1,35430910.13131639007
50,FCPA/Foreign Corrupt Practices Act,2022,4,30480832.44345388857
50,FCPA/Foreign Corrupt Practices Act,2023,3,29150113.42250096808
50,FCPA/Foreign Corrupt Practices Act,2024,2,30323800.83212947653
51,Drug Pricing,2010,2,22305297.05544829925
51,Drug Pricing,2011,1,25428331.48926545547
51,Drug Pricing,2011,4,26452402.85093239099
51,Drug Pricing,2012,3,23104433.73240794450
51,Drug Pricing,2013,2,21851396.44750757853
51,Drug Pricing,2014,1,23840364.32693307353
51,Drug Pricing,2014,4,23046798.58505021863
51,Drug Pricing,2015,3,22400430.91887147003
51,Drug Pricing,2016,2,23384689.88144336278
51,Drug Pricing,2017,1,24674170.27821853423
51,Drug Pricing,2017,4,24585382.92190347316
51,Drug Pricing,2018,3,25430049.41926153451
51,Drug Pricing,2019,2,29698318.61590487089
51,Drug Pricing,2020,1,29737793.62388607553
52,Drug Reimbursement,2019,4,47395890.17250045840
52,Drug Reimbursement,2020,3,47048205.15543044116
52,Drug Reimbursement,2021,2,46711572.19870836566
52,Drug Reimbursement,2022,1,60774768.22961609842
52,Drug Reimbursement,2022,4,57467828.65331740731
52,Drug Reimbursement,2023,3,63824820.38070595437
52,Drug Reimbursement,2024,2,66029623.53598956975
53,Drug Discount Programs,2014,4,23046798.58505021863
53,Drug Discount Programs,2015,3,22400430.91887147003
53,Drug Discount Programs,2016,2,23384689.88144336278
53,Drug Discount Programs,2017,1,24674170.27821853423
53,Drug Discount Programs,2017,4,24585382.92190347316
53,Drug Discount Programs,2018,3,25430049.41926153451
53,Drug Discount Programs,2019,2,29698318.61590487089
53,Drug Discount Programs,2020,1,29737793.62388607553
53,Drug Discount Programs,2020,4,27672849.10409664534
53,Drug Discount Programs,2021,3,26046302.94032687353
53,Drug Discount Programs,2022,2,28739756.44711596820
53,Drug Discount Programs,2023,1,35896010.14610589095
53,Drug Discount Programs,2023,4,36168943.15503176054
53,Drug Discount Programs,2024,3,36907081.30972022255
55,Biologics,2020,4,17277706.69413951736
55,Biologics,2021,3,16849378.96299060352
55,Biologics,2022,2,18490614.92043913799
55,Biologics,2023,1,21632244.17239564291
55,Biologics,2023,4,21891309.01965097957
55,Biologics,2024,3,20801431.77451379185
56,Biogenerics,2010,2,12881048.46090317456
56,Biogenerics,2011,1,13627484.60071006281
57,MRNA/MRNA Vaccines,2023,4,21891309.01965097957
57,MRNA/MRNA Vaccines,2024,3,20801431.77451379185
58,Medicare Part D,2010,2,47941803.42414470615
58,Medicare Part D,2011,1,53358592.59434357460
58,Medicare Part D,2011,4,53446082.03863232381
58,Medicare Part D,2012,3,48720653.69104136367
58,Medicare Part D,2013,2,51884788.11037928653
58,Medicare Part D,2014,1,57796020.91250502034
58,Medicare Part D,2014,4,53391675.10708200574
58,Medicare Part D,2015,3,52688792.70913264449
58,Medicare Part D,2016,2,53085047.44214894014
58,Medicare Part D,2017,1,59714549.44610872311
53,Drug Discount Programs,2021,1,26202278.78505267478
53,Drug Discount Programs,2021,4,27364195.52284725989
53,Drug Discount Programs,2022,3,30499274.86198956970
53,Drug Discount Programs,2023,2,31697004.08419344038
53,Drug Discount Programs,2024,1,37892580.97954649199
53,Drug Discount Programs,2024,4,34779467.28431090837
54,Center for Medicare Services (CMS),2021,4,80092169.65554115680
54,Center for Medicare Services (CMS),2022,3,80625100.54049228936
54,Center for Medicare Services (CMS),2023,2,78879134.66720531019
54,Center for Medicare Services (CMS),2024,1,89361889.35870221701
54,Center for Medicare Services (CMS),2024,4,78827793.89525088651
55,Biologics,2010,2,12881048.46090317456
55,Biologics,2011,1,13627484.60071006281
55,Biologics,2011,4,14884648.82603076019
55,Biologics,2012,3,12799281.52294010776
55,Biologics,2013,2,12677174.98314345564
55,Biologics,2014,1,14083902.66326107626
55,Biologics,2014,4,13671356.93236516939
55,Biologics,2015,3,13164761.39583948849
55,Biologics,2016,2,13785772.54133015193
55,Biologics,2017,1,13967440.15386898045
55,Biologics,2017,4,13893622.39096459031
55,Biologics,2018,3,14871308.48117944085
55,Biologics,2019,2,15642826.79725512095
55,Biologics,2020,1,16935977.99089955237
56,Biogenerics,2011,4,14884648.82603076019
56,Biogenerics,2012,3,12799281.52294010776
56,Biogenerics,2013,2,12677174.98314345564
56,Biogenerics,2014,1,14083902.66326107626
56,Biogenerics,2014,4,13671356.93236516939
56,Biogenerics,2015,3,13164761.39583948849
56,Biogenerics,2016,2,13785772.54133015193
56,Biogenerics,2017,1,13967440.15386898045
56,Biogenerics,2017,4,13893622.39096459031
56,Biogenerics,2018,3,14871308.48117944085
56,Biogenerics,2019,2,15642826.79725512095
56,Biogenerics,2020,1,16935977.99089955237
56,Biogenerics,2020,4,17277706.69413951736
56,Biogenerics,2021,3,16849378.96299060352
56,Biogenerics,2022,2,18490614.92043913799
56,Biogenerics,2023,1,21632244.17239564291
57,MRNA/MRNA Vaccines,2010,1,16002870.16366421100
58,Medicare Part D,2010,1,54852206.51223849448
58,Medicare Part D,2010,4,49831096.70923282818
58,Medicare Part D,2011,3,52257946.33875157214
58,Medicare Part D,2012,2,51324289.91526023803
58,Medicare Part D,2013,1,54718880.80973851941
59,Generic Drugs/Pharmaceuticals,2017,4,24585382.92190347316
59,Generic Drugs/Pharmaceuticals,2018,3,25430049.41926153451
59,Generic Drugs/Pharmaceuticals,2019,2,29698318.61590487089
59,Generic Drugs/Pharmaceuticals,2020,1,29737793.62388607553
59,Generic Drugs/Pharmaceuticals,2020,4,27672849.10409664534
59,Generic Drugs/Pharmaceuticals,2021,3,26046302.94032687353
59,Generic Drugs/Pharmaceuticals,2022,2,28739756.44711596820
59,Generic Drugs/Pharmaceuticals,2023,1,35896010.14610589095
59,Generic Drugs/Pharmaceuticals,2023,4,36168943.15503176054
59,Generic Drugs/Pharmaceuticals,2024,3,36907081.30972022255
60,Orphan Drugs,2020,4,17277706.69413951736
60,Orphan Drugs,2021,3,16849378.96299060352
60,Orphan Drugs,2022,2,18490614.92043913799
60,Orphan Drugs,2023,1,21632244.17239564291
60,Orphan Drugs,2023,4,21891309.01965097957
60,Orphan Drugs,2024,3,20801431.77451379185
61,Pharmaceutical Clinical Trials,2010,4,19594111.01501423335
61,Pharmaceutical Clinical Trials,2011,3,20188224.05532303868
61,Pharmaceutical Clinical Trials,2012,2,20191483.86168263674
61,Pharmaceutical Clinical Trials,2013,1,17068625.15488136659
61,Pharmaceutical Clinical Trials,2013,4,17241972.20034146734
61,Pharmaceutical Clinical Trials,2014,3,17487579.20244895705
50,FCPA/Foreign Corrupt Practices Act,2022,3,31379764.05028021058
50,FCPA/Foreign Corrupt Practices Act,2023,2,35711482.41215939030
50,FCPA/Foreign Corrupt Practices Act,2024,1,34480577.20364237852
50,FCPA/Foreign Corrupt Practices Act,2024,4,28266995.02457442680
51,Drug Pricing,2016,4,23989124.71450184970
51,Drug Pricing,2017,3,22927431.00781001406
51,Drug Pricing,2018,2,24540085.17848869736
51,Drug Pricing,2019,1,29789617.36960228537
51,Drug Pricing,2019,4,28223339.83777634058
51,Drug Pricing,2020,3,27413817.79594818236
51,Drug Pricing,2021,2,25971200.57304768243
51,Drug Pricing,2022,1,30481894.24317334758
51,Drug Pricing,2022,4,30218889.31532066916
51,Drug Pricing,2023,3,33886583.28745699513
51,Drug Pricing,2024,2,36021469.08707255566
52,Drug Reimbursement,2011,4,52396534.64606529318
52,Drug Reimbursement,2012,3,48086043.18140965183
52,Drug Reimbursement,2013,2,46868953.99628143510
52,Drug Reimbursement,2014,1,45899957.14112740433
52,Drug Reimbursement,2014,4,45729878.55347105180
52,Drug Reimbursement,2015,3,42452468.08828600773
52,Drug Reimbursement,2016,2,43055687.02901050138
52,Drug Reimbursement,2017,1,45812727.30477318853
52,Drug Reimbursement,2017,4,45796826.30554109588
52,Drug Reimbursement,2018,3,45005933.09282562923
52,Drug Reimbursement,2019,2,45018879.29989834963
52,Drug Reimbursement,2020,1,51257477.97197122898
52,Drug Reimbursement,2020,4,47679669.34837320878
52,Drug Reimbursement,2021,3,50056345.95233251480
52,Drug Reimbursement,2022,2,56127594.81779809895
52,Drug Reimbursement,2023,1,66975680.30731624028
53,Drug Discount Programs,2010,3,24433525.40920308111
53,Drug Discount Programs,2011,2,22760297.09764349535
53,Drug Discount Programs,2012,1,27538475.11302824830
53,Drug Discount Programs,2012,4,22348443.29959554914
53,Drug Discount Programs,2013,3,22751426.03521145661
53,Drug Discount Programs,2014,2,22840279.60390113538
53,Drug Discount Programs,2015,1,24744382.18147314421
53,Drug Discount Programs,2015,4,23445877.86902302995
53,Drug Discount Programs,2016,3,24485847.15189206490
53,Drug Discount Programs,2017,2,22745634.00875096184
53,Drug Discount Programs,2018,1,25677479.31899205218
54,Center for Medicare Services (CMS),2010,1,57656561.08464756778
54,Center for Medicare Services (CMS),2010,4,56276268.53470981028
54,Center for Medicare Services (CMS),2011,3,57320459.07216257064
54,Center for Medicare Services (CMS),2012,2,56808360.07335523290
54,Center for Medicare Services (CMS),2013,1,59962014.97505009127
56,Biogenerics,2023,4,21891309.01965097957
56,Biogenerics,2024,3,20801431.77451379185
57,MRNA/MRNA Vaccines,2018,4,14942972.12479024182
57,MRNA/MRNA Vaccines,2019,3,15975613.80740139571
57,MRNA/MRNA Vaccines,2020,2,16818937.10881802161
57,MRNA/MRNA Vaccines,2021,1,17480545.00768989848
57,MRNA/MRNA Vaccines,2021,4,17856606.95436245979
57,MRNA/MRNA Vaccines,2022,3,18908918.14507747602
57,MRNA/MRNA Vaccines,2023,2,19643613.19895780615
57,MRNA/MRNA Vaccines,2024,1,23774375.58969718045
57,MRNA/MRNA Vaccines,2024,4,20130461.76239593670
58,Medicare Part D,2013,4,56142178.65449738141
58,Medicare Part D,2014,3,52478241.19407186424
58,Medicare Part D,2015,2,55423260.22166331127
58,Medicare Part D,2016,1,56274369.77610761713
58,Medicare Part D,2016,4,51926739.42288101266
58,Medicare Part D,2017,3,55188836.16749360190
58,Medicare Part D,2018,2,56524309.94875630754
58,Medicare Part D,2019,1,64941839.47085399834
58,Medicare Part D,2019,4,64630880.95383214536
52,Drug Reimbursement,2013,4,47361661.93627752968
52,Drug Reimbursement,2014,3,45405859.40568127754
52,Drug Reimbursement,2015,2,44165331.70081723306
52,Drug Reimbursement,2016,1,43954093.30177125242
52,Drug Reimbursement,2016,4,42810396.09669608677
52,Drug Reimbursement,2017,3,41815687.71174900718
52,Drug Reimbursement,2018,2,45099158.37586529283
52,Drug Reimbursement,2019,1,48310426.27783752952
54,Center for Medicare Services (CMS),2013,4,58046973.36121194799
54,Center for Medicare Services (CMS),2014,3,55548478.92385743084
54,Center for Medicare Services (CMS),2015,2,59794297.56849400848
54,Center for Medicare Services (CMS),2016,1,61137858.33394547283
54,Center for Medicare Services (CMS),2016,4,55612936.52155277814
54,Center for Medicare Services (CMS),2017,3,63595983.20846790055
54,Center for Medicare Services (CMS),2018,2,64588148.10181408936
54,Center for Medicare Services (CMS),2019,1,71254002.48025626740
54,Center for Medicare Services (CMS),2019,4,68370640.60323208081
54,Center for Medicare Services (CMS),2020,3,68955702.58280735221
54,Center for Medicare Services (CMS),2021,2,72830670.58541138092
54,Center for Medicare Services (CMS),2022,1,87599325.46061991147
54,Center for Medicare Services (CMS),2022,4,79878559.66731352456
54,Center for Medicare Services (CMS),2023,3,79246125.75602153141
54,Center for Medicare Services (CMS),2024,2,81355056.15960046940
55,Biologics,2010,3,13815920.54719527494
55,Biologics,2011,2,13114788.88453885821
55,Biologics,2012,1,15207971.82794243850
56,Biogenerics,2019,4,16419346.46268629824
56,Biogenerics,2020,3,16896961.06114573572
56,Biogenerics,2021,2,16343135.05541402971
56,Biogenerics,2022,1,20745544.37013334899
56,Biogenerics,2022,4,18559200.63747559644
56,Biogenerics,2023,3,20862792.51433817746
56,Biogenerics,2024,2,21224219.11035941112
57,MRNA/MRNA Vaccines,2010,3,13815920.54719527494
57,MRNA/MRNA Vaccines,2011,2,13114788.88453885821
57,MRNA/MRNA Vaccines,2012,1,15207971.82794243850
57,MRNA/MRNA Vaccines,2012,4,12512324.61038951538
57,MRNA/MRNA Vaccines,2013,3,13356195.52022390181
57,MRNA/MRNA Vaccines,2014,2,13871270.33564207793
57,MRNA/MRNA Vaccines,2015,1,14528000.53632960551
57,MRNA/MRNA Vaccines,2015,4,13520789.41775362534
57,MRNA/MRNA Vaccines,2016,3,13709285.49924250886
57,MRNA/MRNA Vaccines,2017,2,13282771.16135124489
57,MRNA/MRNA Vaccines,2018,1,15558943.38495393432
58,Medicare Part D,2022,4,73131224.17870266890
58,Medicare Part D,2023,3,78555021.11192691804
58,Medicare Part D,2024,2,79755382.76172895552
59,Generic Drugs/Pharmaceuticals,2012,4,22348443.29959554914
59,Generic Drugs/Pharmaceuticals,2013,3,22751426.03521145661
59,Generic Drugs/Pharmaceuticals,2014,2,22840279.60390113538
59,Generic Drugs/Pharmaceuticals,2015,1,24744382.18147314421
59,Generic Drugs/Pharmaceuticals,2015,4,23445877.86902302995
59,Generic Drugs/Pharmaceuticals,2016,3,24485847.15189206490
59,Generic Drugs/Pharmaceuticals,2017,2,22745634.00875096184
59,Generic Drugs/Pharmaceuticals,2018,1,25677479.31899205218
59,Generic Drugs/Pharmaceuticals,2018,4,25885206.07665205372
59,Generic Drugs/Pharmaceuticals,2019,3,27904604.05061419403
59,Generic Drugs/Pharmaceuticals,2020,2,25917227.32545968531
59,Generic Drugs/Pharmaceuticals,2021,1,26202278.78505267478
60,Orphan Drugs,2010,2,12881048.46090317456
60,Orphan Drugs,2011,1,13627484.60071006281
61,Pharmaceutical Clinical Trials,2015,4,18940053.81732622303
61,Pharmaceutical Clinical Trials,2016,3,20573216.62777230850
54,Center for Medicare Services (CMS),2015,1,61551002.28824398681
54,Center for Medicare Services (CMS),2015,4,56680010.84195811764
54,Center for Medicare Services (CMS),2016,3,57075496.00541799381
54,Center for Medicare Services (CMS),2017,2,64528255.59536359340
54,Center for Medicare Services (CMS),2018,1,72927348.35204187859
54,Center for Medicare Services (CMS),2018,4,67219303.65066646257
54,Center for Medicare Services (CMS),2019,3,67064486.41666348590
54,Center for Medicare Services (CMS),2020,2,70443149.75704117446
54,Center for Medicare Services (CMS),2021,1,75993861.63569618749
55,Biologics,2010,1,16002870.16366421100
55,Biologics,2010,4,13583435.27269343098
55,Biologics,2011,3,13209995.29280505301
55,Biologics,2012,2,14652284.65264422340
55,Biologics,2013,1,13158809.05938046259
55,Biologics,2013,4,14845025.66360989855
55,Biologics,2014,3,13502604.04704478797
55,Biologics,2015,2,14031470.33728240231
55,Biologics,2016,1,13525163.27978728306
56,Biogenerics,2015,4,13520789.41775362534
56,Biogenerics,2016,3,13709285.49924250886
56,Biogenerics,2017,2,13282771.16135124489
56,Biogenerics,2018,1,15558943.38495393432
56,Biogenerics,2018,4,14942972.12479024182
56,Biogenerics,2019,3,15975613.80740139571
56,Biogenerics,2020,2,16818937.10881802161
56,Biogenerics,2021,1,17480545.00768989848
56,Biogenerics,2021,4,17856606.95436245979
56,Biogenerics,2022,3,18908918.14507747602
56,Biogenerics,2023,2,19643613.19895780615
56,Biogenerics,2024,1,23774375.58969718045
57,MRNA/MRNA Vaccines,2010,4,13583435.27269343098
57,MRNA/MRNA Vaccines,2011,3,13209995.29280505301
57,MRNA/MRNA Vaccines,2012,2,14652284.65264422340
57,MRNA/MRNA Vaccines,2013,1,13158809.05938046259
57,MRNA/MRNA Vaccines,2013,4,14845025.66360989855
57,MRNA/MRNA Vaccines,2014,3,13502604.04704478797
57,MRNA/MRNA Vaccines,2015,2,14031470.33728240231
57,MRNA/MRNA Vaccines,2016,1,13525163.27978728306
57,MRNA/MRNA Vaccines,2016,4,14010803.55655975303
57,MRNA/MRNA Vaccines,2017,3,13553386.23707305001
57,MRNA/MRNA Vaccines,2018,2,14966715.62124280883
57,MRNA/MRNA Vaccines,2019,1,16624610.57854165202
57,MRNA/MRNA Vaccines,2019,4,16419346.46268629824
57,MRNA/MRNA Vaccines,2020,3,16896961.06114573572
57,MRNA/MRNA Vaccines,2021,2,16343135.05541402971
57,MRNA/MRNA Vaccines,2022,1,20745544.37013334899
58,Medicare Part D,2021,4,71413376.61699861849
58,Medicare Part D,2022,3,73100139.67559656710
58,Medicare Part D,2023,2,74728788.93506236903
58,Medicare Part D,2024,1,88573277.98657438197
58,Medicare Part D,2024,4,78199631.06520953075
59,Generic Drugs/Pharmaceuticals,2016,4,23989124.71450184970
59,Generic Drugs/Pharmaceuticals,2017,3,22927431.00781001406
59,Generic Drugs/Pharmaceuticals,2018,2,24540085.17848869736
59,Generic Drugs/Pharmaceuticals,2019,1,29789617.36960228537
59,Generic Drugs/Pharmaceuticals,2019,4,28223339.83777634058
59,Generic Drugs/Pharmaceuticals,2020,3,27413817.79594818236
59,Generic Drugs/Pharmaceuticals,2021,2,25971200.57304768243
59,Generic Drugs/Pharmaceuticals,2022,1,30481894.24317334758
59,Generic Drugs/Pharmaceuticals,2022,4,30218889.31532066916
59,Generic Drugs/Pharmaceuticals,2023,3,33886583.28745699513
59,Generic Drugs/Pharmaceuticals,2024,2,36021469.08707255566
60,Orphan Drugs,2024,4,20130461.76239593670
61,Pharmaceutical Clinical Trials,2019,4,20543849.47665253140
61,Pharmaceutical Clinical Trials,2020,3,21498017.12223071434
61,Pharmaceutical Clinical Trials,2021,2,20318362.33008231434
61,Pharmaceutical Clinical Trials,2022,1,22692365.59594779187
51,Drug Pricing,2012,4,22348443.29959554914
51,Drug Pricing,2013,3,22751426.03521145661
51,Drug Pricing,2014,2,22840279.60390113538
51,Drug Pricing,2015,1,24744382.18147314421
51,Drug Pricing,2015,4,23445877.86902302995
51,Drug Pricing,2016,3,24485847.15189206490
51,Drug Pricing,2017,2,22745634.00875096184
51,Drug Pricing,2018,1,25677479.31899205218
51,Drug Pricing,2018,4,25885206.07665205372
51,Drug Pricing,2019,3,27904604.05061419403
51,Drug Pricing,2020,2,25917227.32545968531
51,Drug Pricing,2021,1,26202278.78505267478
51,Drug Pricing,2021,4,27364195.52284725989
51,Drug Pricing,2022,3,30499274.86198956970
51,Drug Pricing,2023,2,31697004.08419344038
51,Drug Pricing,2024,1,37892580.97954649199
52,Drug Reimbursement,2015,4,44835334.42691164954
52,Drug Reimbursement,2016,3,43120983.90753060076
52,Drug Reimbursement,2017,2,41981598.46068134117
52,Drug Reimbursement,2018,1,46879221.05868768490
52,Drug Reimbursement,2018,4,45127092.00292335698
52,Drug Reimbursement,2019,3,44806403.66478401964
52,Drug Reimbursement,2020,2,47448338.45141444920
52,Drug Reimbursement,2021,1,48010536.26911668977
52,Drug Reimbursement,2021,4,53892518.34679130099
52,Drug Reimbursement,2022,3,59218551.41904032992
52,Drug Reimbursement,2023,2,60179224.18038625230
52,Drug Reimbursement,2024,1,71677310.94955102702
52,Drug Reimbursement,2024,4,68927046.87977129473
53,Drug Discount Programs,2010,2,22305297.05544829925
53,Drug Discount Programs,2011,1,25428331.48926545547
53,Drug Discount Programs,2011,4,26452402.85093239099
53,Drug Discount Programs,2012,3,23104433.73240794450
53,Drug Discount Programs,2013,2,21851396.44750757853
53,Drug Discount Programs,2014,1,23840364.32693307353
54,Center for Medicare Services (CMS),2010,2,53874019.97104163651
54,Center for Medicare Services (CMS),2011,1,58607986.31710612399
54,Center for Medicare Services (CMS),2011,4,57108760.46092532852
54,Center for Medicare Services (CMS),2012,3,55404841.48422036664
54,Center for Medicare Services (CMS),2013,2,55688142.48791520059
54,Center for Medicare Services (CMS),2014,1,61646765.40473793894
54,Center for Medicare Services (CMS),2014,4,56852409.71696992131
54,Center for Medicare Services (CMS),2015,3,56803153.97426130620
54,Center for Medicare Services (CMS),2016,2,58325535.09670259506
54,Center for Medicare Services (CMS),2017,1,67290539.26942674452
55,Biologics,2024,4,20130461.76239593670
56,Biogenerics,2024,4,20130461.76239593670
57,MRNA/MRNA Vaccines,2014,4,13671356.93236516939
57,MRNA/MRNA Vaccines,2015,3,13164761.39583948849
57,MRNA/MRNA Vaccines,2016,2,13785772.54133015193
57,MRNA/MRNA Vaccines,2017,1,13967440.15386898045
57,MRNA/MRNA Vaccines,2017,4,13893622.39096459031
57,MRNA/MRNA Vaccines,2018,3,14871308.48117944085
57,MRNA/MRNA Vaccines,2019,2,15642826.79725512095
57,MRNA/MRNA Vaccines,2020,1,16935977.99089955237
57,MRNA/MRNA Vaccines,2020,4,17277706.69413951736
57,MRNA/MRNA Vaccines,2021,3,16849378.96299060352
57,MRNA/MRNA Vaccines,2022,2,18490614.92043913799
57,MRNA/MRNA Vaccines,2023,1,21632244.17239564291
58,Medicare Part D,2017,4,56712742.95554879325
58,Medicare Part D,2018,3,57383579.44065101413
58,Medicare Part D,2019,2,61291168.76680357891
58,Medicare Part D,2020,1,70564322.04447219707
58,Medicare Part D,2020,4,66545960.29350291515
58,Medicare Part D,2021,3,68089043.33801241585
58,Medicare Part D,2022,2,68597676.71153948299
58,Medicare Part D,2023,1,86892522.86209728005
61,Pharmaceutical Clinical Trials,2021,3,20338085.84416943611
61,Pharmaceutical Clinical Trials,2022,2,22680323.25595710727
61,Pharmaceutical Clinical Trials,2023,1,25416480.04964490092
62,Health Insurance,2010,3,90355970.05756622322
62,Health Insurance,2011,2,90104673.35949321638
62,Health Insurance,2012,1,91981499.11782993268
62,Health Insurance,2012,4,85750174.63628865986
62,Health Insurance,2013,3,85327827.25278931018
62,Health Insurance,2014,2,88633848.50779484534
62,Health Insurance,2015,1,91196037.59338671896
62,Health Insurance,2015,4,81277099.26516163330
62,Health Insurance,2016,3,83539346.55790488165
62,Health Insurance,2017,2,98103559.07721118049
62,Health Insurance,2018,1,102479378.86948224626
63,Medicaid,2010,1,138345022.63344015201
63,Medicaid,2010,4,117820371.65072938888
63,Medicaid,2011,3,119517195.42085171686
63,Medicaid,2012,2,118366135.73334519679
63,Medicaid,2013,1,121116051.79625905329
65,Pharmacy Benefit Managers (PBM),2023,4,31935380.43192634750
65,Pharmacy Benefit Managers (PBM),2024,3,31111257.30359898509
66,HIPAA,2018,4,96691709.20913900907
66,HIPAA,2019,3,105569783.01967813436
66,HIPAA,2020,2,114632038.31303055922
66,HIPAA,2021,1,119545459.97083243602
66,HIPAA,2021,4,123468937.23484154385
66,HIPAA,2022,3,129649530.15340008587
66,HIPAA,2023,2,126122237.82077538405
66,HIPAA,2024,1,138216585.67041838643
66,HIPAA,2024,4,128645997.56578504016
67,Affordable Care Act (ACA),2013,4,88257043.03882465417
67,Affordable Care Act (ACA),2014,3,86082200.13201415248
67,Affordable Care Act (ACA),2015,2,85460799.20404571082
67,Affordable Care Act (ACA),2016,1,85560493.03910593188
67,Affordable Care Act (ACA),2016,4,83611396.81333369632
67,Affordable Care Act (ACA),2017,3,94685158.99501205294
67,Affordable Care Act (ACA),2018,2,96035560.51394873761
67,Affordable Care Act (ACA),2019,1,106018843.95324576407
67,Affordable Care Act (ACA),2019,4,103833533.43987401026
67,Affordable Care Act (ACA),2020,3,113305625.96796009296
67,Affordable Care Act (ACA),2021,2,119072238.52451450616
67,Affordable Care Act (ACA),2022,1,135152604.96809038554
67,Affordable Care Act (ACA),2022,4,125788004.01084696403
67,Affordable Care Act (ACA),2023,3,124047456.92188910403
67,Affordable Care Act (ACA),2024,2,125558262.84114610737
68,Controlled Substance Act,2010,2,18213727.88444425981
68,Controlled Substance Act,2011,1,19057255.54418508377
68,Controlled Substance Act,2011,4,19348836.45217408429
68,Controlled Substance Act,2012,3,17979795.83467330885
68,Controlled Substance Act,2013,2,17923294.37625435620
68,Controlled Substance Act,2014,1,19736690.77183682371
68,Controlled Substance Act,2014,4,21640784.87852423760
68,Controlled Substance Act,2015,3,18542273.61177921576
68,Controlled Substance Act,2016,2,20335904.68241696764
68,Controlled Substance Act,2017,1,20533550.76493806677
68,Controlled Substance Act,2017,4,19293040.98101882173
